id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74
-0.04750175,0.2102961,0.26446187,0.2712738,0.29442567,0.34177697,0.048771,0.20629899,0.16912249,0.1982272,0.3645145,0.25216997,0.27945694,0.18170415,0.22042747,0.17958093,0.17065604,0.28899935,0.0072919666,0.3386553,0.24781816,0.20703463,0.2047967,0.1921546,0.21493721,0.27717695,0.118819356,0.14424118,0.05584884,0.21771331,0.17991756,0.36414063,0.2935812,0.3150343,0.30599216,0.15107846,0.16539375,0.24849917,0.25164744,0.31124076,7.620482,0.2064791,0.10185703,0.21274064,0.41528282,0.304488,0.22751914,0.22399203,0.31267104,0.31486866,0.13874178,0.25589103,0.18021555,0.1092884,0.28989217,0.20143205,0.26321417,0.19648388,0.35212258,0.1692591,0.2286559,0.10202157,0.23514637,0.25901687,0.08634618,0.18815267,0.29498428,0.27519134,0.17270827,0.28287607,0.14019537,0.27695915,0.08723271,0.11281065,0.37071478,-0.021829333
-0.018756796,0.31397563,0.2475493,0.41130066,0.35442394,0.30290902,0.27898923,0.09621025,0.41518334,0.24186319,0.2959491,0.37004545,0.29902586,0.2871674,0.20464443,0.32794952,0.046088412,0.33180356,0.035960406,0.3575779,0.32929823,0.19932714,0.2677388,0.34080756,0.4296032,0.39629558,0.14826323,0.18104179,0.07651477,0.41814187,0.2821178,0.3347012,0.36007318,0.20246337,0.33084518,0.27714145,0.19825342,0.26301047,0.40186602,0.21067879,0.19508831,0.24888851,0.29899305,0.21013795,0.20872857,0.71394575,0.45168465,0.22904894,0.15036541,0.37130338,0.22143967,0.37849078,0.32138833,0.21965864,0.3669427,0.27234343,0.4735098,0.23868304,0.24387789,0.23005345,0.374063,0.2740963,0.17512861,0.36079732,0.20192954,0.17536598,0.5071354,0.24790797,0.33334723,0.20837228,0.16717963,0.36623082,0.067674376,9.801226,0.32458448,0.19964938
-0.061572786,0.0050945515,-0.0037745724,0.20104118,0.04158305,-0.024934806,-0.070658304,-0.09932096,0.024575645,-0.040388513,0.024477512,-0.0317584,0.05667544,0.058906402,-0.06036358,0.03470589,-0.026292287,-0.00220191,-0.0028381862,3.5985475,0.09416786,-0.1165293,0.006658821,0.07073508,-0.00038185282,-0.023386579,-0.037602592,-0.039125457,-0.07632019,-0.10744548,-0.081488594,0.05009996,0.03593097,-0.027415339,-0.050023086,0.016778952,-0.057812184,-0.010140206,0.08158676,0.04497572,-0.029093403,-0.02805207,-0.07425846,-0.013854924,0.11334134,0.013693984,0.06044591,-0.08757693,0.031515382,0.07311549,-0.012845109,-0.021548731,-0.075786136,-0.010715268,0.07706485,-0.10911324,-0.10278765,0.016853493,-0.027146477,0.03219583,-0.022457127,0.000352124,-0.08512053,-0.021743504,-0.0984034,-0.06559191,-0.010339317,-0.022798972,-0.078783095,0.042916697,-0.09409051,0.03523122,-0.06296079,-0.029518124,0.002113097,-0.08045522
-0.012227968,0.48219675,0.40895557,0.47417054,0.42630553,0.5588674,0.55189633,0.49303868,0.7891159,0.35066992,0.63910586,0.23370713,0.3392393,0.3979501,0.50950885,0.6238234,0.53524184,0.5933329,0.28040823,0.5156644,0.39337996,0.23107345,0.35322905,0.19166951,0.41222736,0.32561845,0.20761156,0.3509169,0.31318754,0.37372386,0.33953384,0.50688004,0.69677544,0.27101162,0.39607576,0.39526168,0.27865273,0.33673742,0.40491,0.49750152,0.41080162,0.4551778,0.48811027,0.5348999,0.33584943,0.4513833,0.53351283,0.5364634,0.58893067,0.5747675,0.15294194,0.543545,0.4164761,12.179339,0.50218785,0.28993934,0.5162234,0.4968455,0.323329,0.6443617,0.28741744,0.30121458,0.41935992,0.5371104,0.72045064,0.39986452,0.438718,0.35346746,0.47791997,0.60697174,0.27000806,0.46514806,0.30863893,0.26959023,0.49654675,0.105128124
-0.016822735,0.25486922,0.20434271,0.12234676,0.2284368,0.1551528,0.046836667,0.07635972,0.25280413,0.19315976,0.19369185,0.22735548,0.13331412,0.20743865,0.05611989,0.25942346,0.17030096,0.3523521,0.016297044,0.29670626,0.2120738,0.14179158,0.08008269,0.22476137,0.15752655,0.30999228,0.095897704,0.12865658,0.030380594,0.041262884,0.075419486,0.24767031,0.29908267,0.22908196,0.15258291,0.23396583,0.069686376,0.18403126,0.23680498,0.23179322,0.10294856,0.119705305,0.16020738,0.25741762,0.29564193,0.264809,0.28604978,6.3457484,0.24071574,0.2878764,0.15781331,0.19526087,0.111345984,0.13244183,0.233914,0.2543749,0.22234985,0.2734321,0.16208182,0.25626206,0.14043765,0.15094267,0.055551432,0.21807694,0.079027556,0.105830565,0.28081843,0.0879423,0.08711369,0.25073308,0.015973521,0.17036086,0.03440621,0.14207584,0.1948293,0.00604605
0.061742995,0.2669478,0.39247856,0.37118116,0.29953682,0.32234165,0.08842411,0.1501166,0.3017806,0.30805522,0.36094493,0.1544016,0.23462044,0.22217593,7.434948,0.25986385,0.36278433,0.40592644,-0.018138465,0.29503635,0.3329853,0.16337313,0.15042494,0.07867934,0.17089826,0.23042889,0.1850629,0.18030588,0.053392015,0.20662792,0.082431026,0.29170766,0.40270227,0.21593502,0.29994404,0.21308018,0.14694223,0.3399859,0.22781907,0.213005,0.24087869,0.1367223,0.2403013,0.26547208,0.49032643,0.2827769,0.22729512,0.20889668,0.27460852,0.41078106,0.17314634,0.27541247,0.12568337,0.13458782,0.34917927,0.21438633,0.36955482,0.30464333,0.1997704,0.24540022,1.2884446,0.28841925,0.12397043,0.26970237,0.17484947,0.2434557,0.33342326,0.14218138,0.23014463,0.27923077,0.091724835,0.32716876,0.13059412,0.18072532,0.362354,0.029861212
-0.06286383,0.2894781,0.36386988,0.26987323,0.31044084,0.30585918,0.14664252,0.2095045,0.36068946,0.41444576,0.34397006,0.23416121,0.3265386,0.35539302,0.13747574,0.31140435,0.3540126,0.5103071,0.15340026,0.42439032,0.35689852,0.31729233,0.2460365,0.18423972,0.3336414,0.12974586,0.27430403,0.20980236,0.13393883,0.19372904,0.1463038,0.42023456,0.2646539,0.35458115,0.10266332,0.5337113,0.3215048,0.26215398,0.40759036,0.20703422,0.19633712,10.760564,0.12550117,0.32144195,0.4954584,0.32674578,0.8170865,0.31763133,0.3271986,0.2925745,0.2573602,0.16503583,0.2749202,0.2715663,0.43240717,0.33004484,0.28549287,0.3580175,0.18172514,0.42375833,0.19720821,0.36908463,0.1571959,0.34654433,0.4028388,0.3229424,0.36561832,0.06623883,0.15490805,0.29381377,0.14632018,0.32819128,0.21648245,0.27456352,0.36832607,0.051382877
0.07784968,0.42051885,0.23115967,0.3111237,0.2884331,0.307656,0.101454034,0.16197635,0.18496071,0.33682963,0.24434002,0.23581392,0.16332759,0.34904104,0.1584911,0.21782538,0.106033996,0.3746838,0.13624358,0.35286367,0.28677532,0.1917979,0.1713715,0.2407995,0.22541845,0.2551361,0.08913681,0.1343765,0.12973654,0.19845183,0.19560206,0.22104347,0.27013502,0.2827647,0.24393094,0.35601595,8.213228,0.15588428,0.20807086,0.28822246,0.19263463,0.3339464,0.23909646,0.2741928,0.30803064,0.33070037,0.30040863,0.15701118,0.15899014,0.2506644,0.2531044,0.28440744,0.25199836,0.0713125,0.42589405,0.22490208,0.25929007,0.369087,0.29964742,0.29279244,0.2880139,0.3276467,0.079057366,0.3068056,0.21834184,0.2516652,0.30656517,0.19062954,0.23215471,0.335088,0.103108965,0.22878098,0.07293183,0.15092166,0.34785736,0.0018069237
0.010739081,0.14598711,0.3324464,0.30526498,0.17435302,0.19226778,0.02857272,0.033330414,0.12041026,0.15226188,0.18172197,0.20622152,0.17824276,0.20458755,0.033866506,0.17419106,0.13041577,0.3472458,0.034691665,0.26724368,0.1671392,0.15884854,0.06708493,0.044692267,0.26273593,0.153101,0.09142778,0.07298831,0.03392442,0.035736628,0.01561761,0.28597,0.2547004,0.24656533,0.24223942,0.12689501,0.06718369,0.14575171,0.17885357,0.17645255,0.06805632,0.1033945,0.061089102,0.09317226,0.21452284,0.22873868,0.2531224,0.062757894,0.22716957,0.23388705,0.079307675,0.14984185,-0.026900271,0.10028914,0.28526223,0.11916823,5.1282415,0.18156166,0.12201321,0.16621068,0.13672218,0.13995783,-0.009550356,0.18916294,0.010961802,0.11793371,0.24623412,0.048430115,0.03042071,0.30437255,-0.030856548,0.16912854,-0.007910291,0.07113914,0.24798681,-0.035766557
0.1776306,-0.017553926,-0.1218059,-0.15378979,-0.12840794,-0.10984262,-0.102658376,-0.14266478,-0.095332004,-0.22705777,-0.0792866,0.010034706,-0.017754113,-0.15686804,-0.12179678,-0.18420297,-0.102121346,-0.086682506,-0.114276275,-0.23724468,-0.06366564,2.6024163,-0.16527568,-0.09885683,-0.14737676,-0.099042185,-0.082812086,-0.08759629,-0.089611694,-0.16164173,-0.09079692,-0.023519916,-0.1406759,-0.09053341,-0.06880329,-0.07089354,-0.14163464,-0.045333385,-0.18313311,-0.12725295,-0.050524343,-0.12515716,-0.11281927,-0.08466535,-0.1475628,-0.15392573,-0.13097389,-0.13859059,-0.061550424,-0.13657014,-0.09446322,-0.10251453,-0.13174167,-0.13221858,-0.12894136,-0.14955354,-0.16538954,-0.15705995,-0.0825296,-0.06815446,-0.06326358,-0.10561556,-0.11378126,-0.100429535,-0.12702125,-0.12259499,-0.13188277,-0.1246049,-0.15098155,-0.036918804,-0.08757344,-0.09583323,-0.06847789,-0.12833333,-0.08315409,-0.09314882
0.7941215,-0.18025254,-0.26331308,-0.28560266,-0.26684588,-0.23734929,-0.17325506,-0.19453336,-0.25971663,-0.42456147,-0.23844393,-0.18646507,-0.118840486,-0.523532,-0.23160797,-0.40959182,-0.15413341,-0.3755983,-0.1478926,-0.52705336,-0.2680755,-0.15024847,-0.2726106,-0.17064446,-0.26814127,-0.16635554,-0.2159186,-0.25431716,-0.16447288,-0.24736318,-0.22345205,-0.2789032,-0.3931024,-0.169067,-0.16192344,-0.19660915,-0.25196588,-0.15797701,-0.43773416,-0.24761131,-0.20673622,-0.24882478,-0.1807582,-0.17039874,-0.43774873,-0.35271543,-0.27054027,-0.22214577,-0.13938746,-0.28439826,-0.17599882,-0.30655128,-0.22064371,-0.259572,-0.37732697,-0.30056575,-0.2589296,-0.3902341,-0.17789751,-0.24636598,-0.17365165,-0.2124166,-0.18246083,-0.2647739,-0.18594362,-0.25655386,-0.2970661,-0.22105841,-0.22890952,-0.1706336,-0.1351678,-0.21035995,-0.14002386,-0.2545393,-0.24205539,-0.13428465
-0.0008797365,0.24772555,0.28108162,0.26586777,0.26972622,0.27762142,0.0071710297,0.054794647,0.2403054,0.25518823,0.24365427,0.22345994,0.17443582,0.15586334,0.09135096,0.22495954,0.13696331,0.5046137,0.010398089,0.2686761,0.14163615,0.19752356,0.12449838,0.12114937,0.17451368,0.09068015,0.12720089,0.09342607,0.010624906,0.090975784,0.09339353,0.19159344,0.2988967,0.20013532,0.20592684,0.20857877,0.08743561,0.118209034,0.1986526,0.21114644,0.15694463,0.120208405,0.12063372,0.1883266,0.31814882,0.22283177,0.15489414,0.09185472,0.13426964,0.26920334,0.13781919,0.20630248,7.090288,0.13709687,0.28133506,0.19590755,0.17722856,0.24549988,0.13146451,0.24269477,0.2274976,0.12953512,0.024639767,0.17572208,0.18644276,0.16695438,0.20987996,0.09722159,0.11186316,0.18594576,0.042881835,0.18407716,0.10041312,0.084596574,0.39685097,0.01737293
0.08415972,0.2606122,0.4099086,0.6691244,0.6046448,0.48841643,0.09872718,0.11285532,0.61879826,0.50158775,0.45278084,0.5114417,0.58048433,0.4809161,0.2163733,0.2780337,0.58005893,0.62052727,0.15243219,0.5893299,0.6427705,0.20125045,0.14229785,0.3452625,0.48669067,0.3216376,0.12322491,0.16331463,0.07274464,0.28761992,0.095570214,0.5849665,0.6807975,0.40781644,0.5021453,0.25568396,0.12754081,0.3419055,0.23880245,0.5633793,0.15746264,0.27497306,0.21132173,0.37788525,0.52924544,0.46022686,0.5867484,0.22409801,0.8211526,0.62315047,0.42733437,0.39371285,0.1844586,0.2681085,0.84146833,5.1073217,0.42828587,0.24883382,0.9240216,0.7529714,0.5637051,0.40994433,0.054446653,0.5278882,0.21387139,0.2698493,0.8728821,0.16467622,0.3154459,0.47662723,0.049975988,0.6410837,0.11971597,0.18325791,0.34798923,0.00883029
0.041167766,0.07286429,0.25616536,0.3113592,0.24896736,0.13058393,0.032574296,0.0046048877,0.30726367,0.12322022,0.24648346,0.22134644,0.1470048,0.21220578,0.05706712,0.16747397,0.16671517,0.3582849,-0.021769105,0.22653125,0.1534224,-0.014624451,0.11324353,0.1902538,0.22014545,0.29319367,0.09932278,0.034600683,0.007893826,0.017605884,0.067355104,0.20143636,0.26086894,0.14257838,0.24058755,0.15490012,0.07000607,0.16659807,6.608346,0.22740678,0.08362513,0.0904975,0.055976015,0.0827607,0.27981216,0.15956256,0.08131244,0.13813716,0.025878016,0.13994202,0.08455723,0.20380951,0.001683079,0.11248942,0.28637204,0.03383304,0.09311981,0.24282882,0.1255473,0.09707768,0.108735316,0.10814482,0.0024764147,0.08078589,0.033583783,0.085830726,0.28002235,0.05495346,-0.014309744,0.019291488,-0.026047414,0.11042188,0.09664746,0.08186095,0.25403666,-0.043899085
0.013426965,0.11337001,0.25844702,0.18070622,0.29754534,0.22726585,0.07976869,-0.012367012,0.26206326,0.3144673,0.26100597,0.15103854,0.14664797,0.23483697,0.06376442,0.17900765,0.16224769,0.25175643,0.015761144,0.28112847,0.18273236,0.04732897,0.14516157,0.16291986,0.30306232,0.19715008,0.09632251,0.09281306,0.018857347,5.8434234,0.07003222,0.3082194,0.2574037,0.17990145,0.09723293,0.1677104,0.083910555,0.11186362,0.21527517,0.17959723,0.07405699,0.08427548,0.08960942,0.14272143,0.22520693,0.22350976,0.16140352,0.09707231,0.12952547,0.18325202,0.10942558,0.21349253,0.055766743,0.06761212,0.3411111,0.18152931,0.14855269,0.23400447,0.2825656,0.23334993,0.1382845,0.20652798,-0.019935831,0.3060436,0.06064639,0.079141036,0.27946356,0.11210195,0.06907311,0.16203092,0.02100861,0.17930092,0.066370234,0.06945653,0.15555397,-0.022482336
99999.5,0.97271,1.168365,2.219325,2.296735,0.79353,1.431105,1.010695,0.67309,1.94398,1.719655,1.42255,0.980955,2.44476,1.078085,1.406445,1.4132,1.38972,0.31774,1.65661,6.186895,1.43851,1.031415,1.465935,0.572,1.061165,2.348775,0.77449,0.789325,2.32619,1.58182,0.598825,1.856545,1.516105,1.55665,0.681135,1.16207,0.665375,1.500505,1.27608,2.33294,1.255005,1.159385,0.8346,4.472965,0.8903,0.690865,2.41392,0.969055,1.52727,0.47956,2.275075,1.617085,0.62257,1.354225,6.00804,2.493365,2.11819,0.566695,0.9271,1.343715,1.66666,1.28727,2.764225,1.45519,0.696915,1.79804,0.508695,1.8273,0.91037,1.603585,1.21921,0.806895,1.282925,2.94021,0.632005
57735.17,3.941836,3.9934068,6.47657,7.551858,2.935785,5.162746,3.9492314,2.2349484,3.9313304,5.916988,3.2883759,3.837771,3.421765,3.71365,2.8687398,8.240441,3.056888,1.052619,2.5570424,13.982532,2.6661668,2.9317625,6.734983,1.6763264,5.7180834,7.3199916,1.7528037,3.517043,8.402751,5.565404,1.4180704,3.8988962,7.782723,3.9135134,2.3071275,3.4434173,2.6370013,2.9004796,4.268174,4.523171,4.482382,5.407836,3.4961944,7.723795,2.1505928,2.1886923,9.774466,5.8459377,4.375537,2.0562327,5.227827,5.149637,1.9538643,2.9609802,11.286351,8.7876835,4.107152,2.0231638,2.6971045,6.1684,6.387178,5.480586,8.2512,7.1211267,2.1852524,5.053014,1.8673301,7.1889243,3.835182,4.877679,4.826003,2.4587407,4.26142,10.78465,3.9253104
